564;str37;46
565;str21;40
566;str30;24
567;str19;15
568;str14;44
569;str25;15
570;str27;4
571;str8;41
572;str21;33
573;str10;44
574;str22;18
575;str22;18
576;str23;1
577;str20;4
578;str46;37
579;str34;12
580;str7;43
581;str5;29
582;str47;29
583;str45;16
584;str3;3
585;str11;50
586;str12;7
587;str36;24
588;str25;20
589;str49;25
590;str34;7
591;str38;15
592;str22;33
593;str31;9
594;str11;33
595;str25;1
596;str32;7
597;str38;13
598;str12;2
599;str3;33
600;str25;10
601;str42;47
602;str50;27
603;str48;2
604;str47;24
605;str33;34
606;str22;25
607;str46;1
608;str40;8
609;str22;41
610;str50;8
611;str44;4
612;str24;5
613;str47;31
614;str36;46
615;str7;18
616;str46;23
617;str24;26
618;str48;44
619;str19;50
620;str43;17
621;str9;35
622;str19;11
623;str43;15
624;str24;16
625;str10;18
626;str28;3
627;str2;8
628;str3;3
629;str1;22
630;str17;19
631;str20;12
632;str3;46
633;str31;21
634;str15;3
635;str39;24
636;str31;43
637;str33;37
638;str19;13
639;str49;18
640;str7;15
641;str19;15
642;str22;34
643;str7;22
644;str49;18
645;str13;23
646;str38;40
647;str1;18
648;str17;50
649;str27;22
650;str50;5
651;str47;29
652;str16;25
653;str35;12
654;str4;33
655;str39;40
656;str21;7
657;str22;16
658;str41;43
659;str20;7
660;str22;19
661;str44;17
662;str18;32
663;str50;42
664;str22;13
665;str18;23
666;str25;12
667;str42;44
668;str31;50
669;str24;15
670;str31;14
671;str15;8
672;str36;10
673;str41;28
674;str49;3
675;str25;32
676;str12;22
677;str25;4
678;str5;41
679;str33;3
680;str45;48
681;str42;43
682;str30;7
683;str21;35
684;str23;12
685;str49;25
686;str23;9
687;str19;34
688;str44;8
689;str15;11
690;str33;47
691;str23;9
692;str2;9
693;str29;34
694;str19;37
695;str47;35
696;str22;42
697;str30;43
698;str21;14
699;str19;23
700;str19;17
701;str8;49
702;str31;43
703;str2;11
704;str25;26
705;str47;16
706;str7;40
707;str19;19
708;str48;23
709;str48;15
710;str2;37
711;str2;2
712;str5;45
713;str12;44
714;str5;31
715;str26;40
716;str17;42
717;str9;25
718;str50;29
719;str8;48
720;str25;30
721;str18;26
722;str14;40
723;str31;38
724;str6;45
725;str22;30
726;str3;12
727;str20;38
728;str46;33
729;str17;17
730;str37;15
731;str47;40
732;str17;42
733;str17;34
734;str24;5
735;str7;5
736;str19;18
737;str41;19
738;str14;14
739;str4;4
740;str33;46
741;str46;25
742;str16;41
743;str7;5
744;str48;30
745;str23;34
746;str39;5
747;str26;28
748;str18;42
749;str12;4
750;str30;32
751;str7;5
752;str20;24
753;str2;43
754;str43;25
755;str41;5
756;str35;13
757;str33;21
758;str33;5
759;str3;20
760;str6;34
761;str8;12
762;str16;48
763;str33;40
764;str31;49
765;str3;35
766;str43;38
767;str43;23
768;str34;28
769;str32;17
770;str25;48
771;str36;14
772;str33;5
773;str2;1
774;str36;3
775;str41;42
776;str40;25
777;str49;5
778;str2;9
779;str29;27
780;str10;21
781;str7;32
782;str7;28
783;str9;25
784;str38;49
785;str47;48
786;str4;23
787;str37;30
788;str3;19
789;str31;7
790;str50;43
791;str1;34
792;str38;24
793;str50;50
794;str35;5
795;str48;2
796;str6;5
797;str16;13
798;str28;46
799;str7;33
800;str50;46
801;str2;26
802;str8;23
803;str47;21
804;str22;16
805;str48;24
806;str42;29
807;str38;10
808;str13;38
809;str35;11
810;str34;33
811;str21;40
812;str30;42
813;str41;21
814;str44;19
815;str16;6
816;str11;41
817;str50;25
818;str45;50
819;str9;16
820;str3;12
821;str45;35
822;str14;6
823;str47;22
824;str1;25
825;str45;28
826;str23;40
827;str29;41
828;str47;2
829;str8;12
830;str9;8
831;str18;39
832;str11;18
833;str26;18
834;str11;17
835;str37;10
836;str24;2
837;str29;45
838;str25;11
839;str8;2
840;str20;41
841;str35;21
842;str7;38
843;str2;12
844;str29;10
845;str1;36
846;str42;28
847;str4;25
848;str42;38
849;str50;30
850;str36;27
851;str5;19
852;str39;45
853;str2;15
854;str7;49
855;str1;38
856;str6;19
857;str33;10
858;str32;16
859;str45;7
860;str49;32
861;str19;9
862;str45;41
863;str44;38
864;str37;7
865;str22;14
866;str49;43
867;str36;44
868;str6;42
869;str12;8
870;str1;19
871;str46;46
872;str24;47
873;str50;8
874;str48;31
875;str24;12
876;str21;4
877;str41;43
878;str44;2
879;str7;14
880;str2;33
881;str6;40
882;str16;4
883;str38;33
884;str17;13
885;str39;48
886;str41;5
887;str6;16
888;str14;50
889;str11;23
890;str32;18
891;str25;27
892;str30;29
893;str35;31
894;str13;15
895;str43;26
896;str2;8
897;str43;4
898;str28;43
899;str45;11
900;str47;38
901;str3;15
902;str14;42
903;str36;11
904;str16;45
905;str42;17
906;str2;13
907;str14;23
908;str29;30
909;str43;15
910;str37;8
911;str44;24
912;str39;46
913;str22;34
914;str4;41
915;str46;37
916;str43;15
917;str19;44
918;str50;21
919;str1;38
920;str39;44
921;str12;25
922;str45;13
923;str19;34
924;str25;18
925;str25;28
926;str22;29
927;str9;4
928;str19;21
929;str32;9
930;str21;47
931;str1;41
932;str12;14
933;str13;17
934;str26;26
935;str43;11
936;str28;33
937;str45;24
938;str14;7
939;str2;15
940;str10;37
941;str14;25
942;str37;19
943;str46;23
944;str11;20
945;str13;27
946;str45;21
947;str13;29
948;str45;16
949;str15;39
950;str14;21
951;str35;2
952;str3;33
953;str30;7
954;str49;36
955;str30;36
956;str13;17
957;str43;36
958;str49;2
959;str24;17
960;str30;43
961;str43;38
962;str33;44
963;str13;6
964;str1;7
965;str23;29
966;str13;10
967;str16;16
968;str1;1
969;str5;1
970;str14;38
971;str26;7
972;str3;12
973;str46;33
974;str35;50
975;str33;9
976;str28;22
977;str15;49
978;str10;1
979;str21;25
980;str24;12
981;str43;50
982;str22;23
983;str11;36
984;str25;47
985;str10;24
986;str44;45
987;str48;23
988;str25;38
989;str46;40
990;str40;37
991;str35;6
992;str34;49
993;str19;9
994;str22;7
995;str48;31
996;str13;26
997;str20;38
998;str1;44
999;str34;24
1000;str10;39
1001;str28;24
1002;str7;31
1003;str12;43
1004;str27;34
1005;str21;16
1006;str8;35
1007;str39;11
1008;str17;48
1009;str47;15
1010;str9;44
1011;str28;48
1012;str34;1
1013;str16;31
1014;str38;14
1015;str14;6
1016;str30;31
1017;str31;1
1018;str2;39
1019;str22;3
1020;str16;39
1021;str12;27
1022;str13;35
1023;str41;35
1024;str3;31
1025;str7;43
1026;str47;5
1027;str46;40
1028;str48;30
1029;str49;5
1030;str19;34
1031;str37;11
1032;str23;27
1033;str19;20
1034;str39;35
1035;str38;40
1036;str17;11
1037;str35;22
1038;str12;49
1039;str16;28
1040;str1;21
1041;str12;34
1042;str5;7
1043;str3;4
1044;str27;26
1045;str7;9
1046;str22;5
1047;str46;3
1048;str44;17
1049;str35;7
1050;str50;44
1051;str8;39
1052;str3;42
1053;str37;25
1054;str30;44
1055;str7;38
1056;str2;26
1057;str33;6
1058;str6;28
1059;str41;42
1060;str2;28
1061;str7;34
1062;str4;40
1063;str15;17
1064;str15;10
1065;str18;7
1066;str41;14
1067;str13;26
1068;str32;40
1069;str31;11
1070;str26;50
1071;str19;15
1072;str43;50
1073;str13;36
1074;str1;3
1075;str49;23
1076;str37;2
1077;str11;6
1078;str17;35
1079;str2;21
1080;str33;8
1081;str23;14
1082;str8;42
1083;str34;8
1084;str10;10
1085;str21;39
1086;str6;32
1087;str35;34
1088;str27;50
1089;str27;21
1090;str21;5
1091;str38;9
1092;str22;47
1093;str8;21
1094;str22;30
1095;str11;5
1096;str48;3
1097;str1;6
1098;str46;12
1099;str19;40
1100;str9;40
1101;str42;26
1102;str45;23
1103;str46;41
1104;str44;3
1105;str4;17
1106;str49;21
1107;str27;19
1108;str9;1
1109;str45;36
1110;str45;14
1111;str16;37
1112;str42;44
1113;str37;5
1114;str18;39
1115;str41;5
1116;str13;32
1117;str1;50
1118;str13;48
1119;str26;24
1120;str40;38
1121;str50;40
1122;str32;32
1123;str12;24
1124;str48;30
1125;str25;24
1126;str20;44
1127;str22;17
1128;str18;12
1129;str22;8
1130;str34;42
1131;str22;18
1132;str32;23
1133;str38;37
1134;str38;39
1135;str6;30
1136;str35;10
1137;str43;39
1138;str6;2
1139;str8;48
1140;str43;48
1141;str20;30
1142;str39;46
1143;str15;14
1144;str16;16
1145;str44;39
1146;str35;47
1147;str29;49
1148;str21;11
1149;str13;11
1150;str47;22
1151;str24;7
1152;str45;8
1153;str30;32
1154;str17;47
1155;str48;44
1156;str34;33
1157;str35;33
1158;str4;11
1159;str26;35
1160;str39;31
1161;str50;26
1162;str39;9
1163;str23;49
1164;str21;33
1165;str28;15
1166;str20;14
1167;str39;35
1168;str11;32
1169;str7;16
1170;str28;3
1171;str32;6
1172;str33;42
1173;str44;19
1174;str21;2
1175;str10;9
1176;str19;38
1177;str33;9
1178;str42;6
1179;str8;21
1180;str11;35
1181;str6;36
1182;str25;42
1183;str31;26
1184;str47;41
1185;str18;2
1186;str42;18
1187;str34;14
1188;str3;40
1189;str36;31
1190;str1;13
1191;str28;31
1192;str49;25
1193;str16;16
1194;str19;25
1195;str27;29
1196;str12;4
1197;str35;10
1198;str42;22
1199;str23;18
1200;str32;46
1201;str2;36
1202;str44;48
1203;str24;21
1204;str41;21
1205;str37;16
1206;str49;50
1207;str1;45
1208;str18;4
1209;str26;24
1210;str14;50
1211;str45;45
1212;str34;3
1213;str27;48
1214;str8;42
1215;str47;41
1216;str33;1
1217;str7;25
1218;str33;30
1219;str18;21
1220;str5;18
1221;str25;19
1222;str1;18
1223;str15;21
1224;str36;23
1225;str41;11
1226;str25;50
1227;str38;39
1228;str5;40
1229;str34;34
1230;str37;35
1231;str5;11
1232;str14;14
1233;str40;40
1234;str6;33
1235;str39;6
1236;str36;29
1237;str10;20
1238;str5;37
1239;str45;30
1240;str14;49
1241;str18;21
1242;str30;28
1243;str19;18
1244;str25;46
1245;str7;38
1246;str37;27
1247;str43;34
1248;str7;2
1249;str30;49
1250;str19;33
1251;str36;23
1252;str16;13
1253;str2;15
1254;str47;1
1255;str50;1
1256;str14;47
1257;str6;17
1258;str43;6
1259;str34;46
1260;str8;24
1261;str37;3
1262;str8;36
1263;str45;24
1264;str2;33
1265;str45;40
1266;str45;48
1267;str26;46
1268;str13;17
1269;str46;18
1270;str16;8
1271;str48;43
1272;str11;35
1273;str2;9
1274;str37;38
1275;str18;50
1276;str34;18
1277;str15;49
1278;str8;5
1279;str31;18
1280;str32;7
1281;str34;40
1282;str49;24
1283;str17;23
1284;str28;27
1285;str48;21
1286;str39;14
1287;str45;22
1288;str34;35
1289;str39;37
1290;str36;38
1291;str3;26
1292;str20;8
1293;str42;10
1294;str20;44
1295;str18;31
1296;str29;39
1297;str1;43
1298;str22;41
1299;str25;22
1300;str13;14
1301;str25;50
1302;str5;15
1303;str48;6
1304;str36;44
1305;str27;3
1306;str50;24
1307;str41;4
1308;str39;9
1309;str2;35
1310;str29;45
1311;str33;32
1312;str26;44
1313;str16;29
1314;str33;29
1315;str27;20
1316;str50;33
1317;str37;43
1318;str20;21
1319;str6;15
1320;str35;15
1321;str1;50
1322;str14;14
1323;str24;36
1324;str4;9
1325;str50;41
1326;str16;25
1327;str30;21
1328;str31;39
1329;str8;47
1330;str27;2
1331;str35;3
1332;str21;22
1333;str35;49
1334;str15;25
1335;str36;44
1336;str23;27
1337;str46;6
1338;str29;47
1339;str49;34
1340;str10;27
1341;str3;26
1342;str5;3
1343;str25;16
1344;str22;9
1345;str36;26
1346;str5;9
1347;str44;34
1348;str50;1
1349;str28;34
1350;str4;47
1351;str8;31
1352;str40;26
1353;str6;4
1354;str35;3
1355;str16;1
1356;str11;14
1357;str49;26
1358;str8;28
1359;str47;10
1360;str35;44
1361;str46;36
1362;str30;33
1363;str31;27
1364;str20;16
1365;str13;35
1366;str44;1
1367;str38;45
1368;str5;46
1369;str2;46
1370;str27;48
1371;str39;44
1372;str8;50
1373;str38;10
1374;str3;35
1375;str28;44
1376;str29;13
1377;str34;31
1378;str28;39
1379;str24;9
1380;str42;21
1381;str34;20
1382;str43;42
1383;str1;16
1384;str34;13
1385;str19;5
1386;str32;45
1387;str22;36
1388;str19;31
1389;str9;9
1390;str32;23
1391;str38;1
1392;str45;31
1393;str48;5
1394;str12;32
1395;str37;41
1396;str1;12
1397;str26;24
1398;str7;2
1399;str48;49
1400;str7;10
1401;str5;32
1402;str29;34
1403;str50;42
1404;str11;30
1405;str39;16
1406;str16;1
1407;str17;40
1408;str21;36
1409;str6;23
1410;str48;32
1411;str27;33
1412;str15;16
1413;str34;29
1414;str9;45
1415;str7;32
1416;str2;11
1417;str18;23
1418;str44;17
1419;str48;17
1420;str48;30
1421;str38;8
1422;str10;39
1423;str6;49
1424;str26;41
1425;str2;19
1426;str49;13
1427;str7;5
1428;str7;17
1429;str14;22
1430;str40;47
1431;str23;11
1432;str1;22
1433;str41;10
1434;str32;46
1435;str10;1
1436;str38;43
1437;str44;45
1438;str49;30
1439;str32;48
1440;str5;7
1441;str35;13
1442;str27;26
1443;str40;2
1444;str6;37
1445;str47;32
1446;str31;39
1447;str17;1
1448;str28;45
1449;str2;12
1450;str2;27
1451;str29;24
1452;str2;18
1453;str30;21
1454;str14;24
1455;str31;48
1456;str18;37
1457;str43;39
1458;str42;13
1459;str45;35
1460;str47;32
1461;str20;27
1462;str36;21
1463;str4;2
1464;str13;35
1465;str46;42
1466;str15;9
1467;str23;26
1468;str48;46
1469;str24;20
1470;str35;5
1471;str34;40
1472;str20;29
1473;str42;23
1474;str3;15
1475;str24;21
1476;str42;2
1477;str37;44
1478;str28;14
1479;str22;45
1480;str25;5
1481;str42;22
1482;str10;13
1483;str18;5
1484;str49;22
1485;str16;11
1486;str44;49
1487;str30;22
1488;str23;30
1489;str49;30
1490;str49;18
1491;str5;50
1492;str32;3
1493;str42;15
1494;str41;49
1495;str4;19
1496;str49;42
1497;str18;48
1498;str8;20
1499;str50;6
1500;str35;23
1501;str7;28
1502;str30;9
1503;str50;20
1504;str14;2
1505;str48;26
1506;str29;15
1507;str22;8
1508;str35;1
1509;str49;18
1510;str17;36
1511;str41;18
1512;str34;36
1513;str27;40
1514;str5;36
1515;str7;12
1516;str19;6
1517;str4;36
1518;str25;32
1519;str34;4
1520;str45;13
1521;str15;43
1522;str14;5
1523;str32;33
1524;str12;18
1525;str47;14
1526;str35;41
1527;str23;32
1528;str12;5
1529;str16;49
1530;str25;13
1531;str50;26
1532;str46;16
1533;str9;15
1534;str16;31
1535;str5;27
1536;str5;6
1537;str23;39
1538;str31;7
1539;str40;19
1540;str44;38
1541;str39;48
1542;str30;17
1543;str28;25
1544;str13;31
1545;str8;42
1546;str2;34
1547;str35;28
1548;str1;44
1549;str24;35
1550;str8;6
1551;str9;25
1552;str12;46
1553;str11;4
1554;str35;27
1555;str1;24
1556;str2;43
1557;str19;21
1558;str44;25
1559;str30;18
1560;str12;13
1561;str49;21
1562;str29;5
1563;str47;34
1564;str3;5
1565;str6;23
1566;str18;43
1567;str17;40
1568;str24;40
1569;str27;49
1570;str14;38
1571;str21;24
1572;str37;43
1573;str48;27
1574;str13;7
1575;str28;25
1576;str45;38
1577;str45;30
1578;str27;3
1579;str3;12
1580;str40;24
1581;str39;50
1582;str38;14
1583;str45;13
1584;str42;1
1585;str22;50
1586;str35;18
1587;str49;26
1588;str6;41
1589;str37;17
1590;str4;8
1591;str26;50
1592;str24;42
1593;str41;1
1594;str5;5
1595;str4;10
1596;str29;26
1597;str35;48
1598;str27;50
1599;str7;43
1600;str15;9
1601;str5;21
1602;str29;17
1603;str29;2
1604;str48;33
1605;str5;11
1606;str4;15
1607;str8;45
1608;str31;14
1609;str20;14
1610;str24;9
1611;str22;29
1612;str36;44
1613;str24;34
1614;str37;48
1615;str18;49
1616;str14;2
1617;str39;12
1618;str15;44
1619;str13;37
1620;str35;39
1621;str33;21
1622;str6;35
1623;str49;36
1624;str8;43
1625;str32;23
1626;str30;47
1627;str44;46
1628;str15;16
1629;str30;8
1630;str47;15
1631;str15;30
1632;str10;24
1633;str43;40
1634;str43;4
1635;str21;19
1636;str35;1
1637;str13;2
1638;str50;19
1639;str25;8
1640;str7;19
1641;str21;32
1642;str8;36
1643;str16;21
1644;str24;30
1645;str45;44
1646;str38;39
1647;str22;27
1648;str48;1
1649;str24;20
1650;str35;35
1651;str36;27
1652;str37;9
1653;str23;37
1654;str29;11
1655;str42;40
1656;str25;37
1657;str4;32
1658;str10;43
1659;str28;37
1660;str41;13
1661;str20;49
1662;str48;2
1663;str23;15
1664;str44;7
1665;str41;25
1666;str4;49
1667;str41;43
1668;str21;43
1669;str38;19
1670;str30;33
1671;str38;40
1672;str45;38
1673;str9;19
1674;str19;33
1675;str46;1
1676;str43;21
1677;str40;48
1678;str3;8
1679;str18;17
1680;str37;1
1681;str35;41
1682;str13;42
1683;str33;48
1684;str43;20
1685;str37;34
1686;str22;40
1687;str35;43
1688;str39;13
1689;str43;3
1690;str32;50
1691;str6;11
1692;str38;49
1693;str13;27
1694;str37;9
1695;str20;1
1696;str2;31
1697;str13;24
1698;str36;38
1699;str39;27
1700;str24;22
1701;str27;5
1702;str24;15
1703;str43;25
1704;str24;7
1705;str39;42
1706;str29;42
1707;str16;40
1708;str11;4
1709;str44;35
1710;str16;31
1711;str16;38
1712;str48;31
1713;str9;3
1714;str15;3
1715;str7;24
1716;str6;4
1717;str5;6
1718;str41;49
1719;str15;19
1720;str32;29
1721;str9;13
1722;str44;28
1723;str27;46
1724;str13;7
1725;str46;23
1726;str19;32
1727;str22;36
1728;str30;31
1729;str28;1
1730;str48;31
1731;str2;37
1732;str7;38
1733;str29;24
1734;str10;24
1735;str48;33
1736;str33;18
1737;str14;50
1738;str6;46
1739;str3;16
1740;str10;1
1741;str33;45
1742;str27;7
1743;str17;27
1744;str49;33
1745;str30;44
1746;str5;46
1747;str14;47
1748;str9;11
1749;str33;28
1750;str42;44
1751;str40;43
1752;str49;16
1753;str26;7
1754;str13;39
1755;str43;6
1756;str8;16
1757;str1;32
1758;str40;10
1759;str46;9
1760;str44;49
1761;str22;40
1762;str16;35
1763;str42;35
1764;str6;17
1765;str26;12
1766;str25;12
1767;str17;40
1768;str23;19
1769;str28;8
1770;str29;45
1771;str25;34
1772;str6;24
1773;str15;19
1774;str47;22
1775;str22;5
1776;str26;3
1777;str39;1
1778;str1;37
1779;str20;33
1780;str6;3
1781;str14;19
1782;str45;34
1783;str28;4
1784;str28;36
1785;str16;27
1786;str7;11
1787;str29;38
1788;str28;31
1789;str30;24
1790;str23;37
1791;str8;23
1792;str40;43
1793;str25;45
1794;str39;1
1795;str10;10
1796;str16;22
1797;str14;17
1798;str26;12
1799;str28;3
1800;str7;33
1801;str10;41
1802;str33;14
1803;str29;7
1804;str15;42
1805;str14;5
1806;str46;35
1807;str19;42
1808;str17;47
1809;str2;40
1810;str6;5
1811;str16;24
1812;str8;44
1813;str38;16
1814;str19;1
1815;str14;5
1816;str27;25
1817;str26;22
1818;str40;43
1819;str45;26
1820;str37;29
1821;str2;40
1822;str16;6
1823;str42;2
1824;str19;45
1825;str40;33
1826;str44;24
1827;str2;49
1828;str27;10
1829;str41;34
1830;str11;32
1831;str2;41
1832;str7;18
1833;str18;31
1834;str40;17
1835;str9;2
1836;str30;21
1837;str13;22
1838;str12;17
1839;str12;16
1840;str15;48
1841;str9;37
1842;str8;21
1843;str13;8
1844;str48;5
1845;str4;19
1846;str11;16
1847;str35;46
1848;str37;48
1849;str30;8
1850;str11;39
1851;str1;44
1852;str31;40
1853;str23;47
1854;str28;7
1855;str17;17
1856;str32;25
1857;str49;26
1858;str24;13
1859;str19;29
1860;str13;22
1861;str12;49
1862;str31;8
1863;str17;47
1864;str33;23
1865;str39;37
1866;str42;49
1867;str3;43
1868;str41;42
1869;str37;50
1870;str6;35
1871;str41;43
1872;str23;19
1873;str41;24
1874;str19;27
