37, 264000, 800000, 0
38, 264000, 800000, 0
39, 264000, 800000, 0
40, 264000, 800000, 0
41, 264000, 800000, 0
42, 264000, 800000, 0
43, 264000, 800000, 0
44, 264000, 800000, 0
45, 264000, 800000, 0
46, 264000, 800000, 0
47, 264000, 800000, 0
48, 264000, 800000, 0
1, 132000, 800000, 19.333
2, 132000, 800000, 13.333
3, 132000, 800000, 7
4, 132000, 800000, 6.6667
5, 132000, 800000, 5
6, 132000, 800000, 4
7, 132000, 800000, 4.6667
8, 132000, 800000, 4.6667
9, 132000, 800000, 3
10, 132000, 800000, 2.6667
11, 132000, 800000, 2.3333
12, 132000, 800000, 3.3333
13, 132000, 800000, 2
14, 132000, 800000, 2
15, 132000, 800000, 1.6667
16, 132000, 800000, 2
17, 132000, 800000, 1
18, 132000, 800000, 1
19, 132000, 800000, 1
20, 132000, 800000, 1
21, 132000, 800000, 1
22, 132000, 800000, 1
23, 132000, 800000, 1
24, 132000, 800000, 1
25, 132000, 800000, 0.33333
26, 132000, 800000, 0.66667
27, 132000, 800000, 0
28, 132000, 800000, 0
29, 132000, 800000, 0
30, 132000, 800000, 0
31, 132000, 800000, 0.33333
32, 132000, 800000, 0.33333
33, 132000, 800000, 0.33333
34, 132000, 800000, 0
35, 132000, 800000, 0
36, 132000, 800000, 0.33333
37, 132000, 800000, 0
38, 132000, 800000, 0
39, 132000, 800000, 0
40, 132000, 800000, 0
41, 132000, 800000, 0
42, 132000, 800000, 0
43, 132000, 800000, 0
44, 132000, 800000, 0
45, 132000, 800000, 0
46, 132000, 800000, 0
47, 132000, 800000, 0
48, 132000, 800000, 0
1, 66000, 800000, 19
2, 66000, 800000, 13.667
3, 66000, 800000, 9
4, 66000, 800000, 8
5, 66000, 800000, 4.6667
6, 66000, 800000, 5
7, 66000, 800000, 4.6667
8, 66000, 800000, 3.6667
9, 66000, 800000, 3
10, 66000, 800000, 3
11, 66000, 800000, 3
12, 66000, 800000, 2.3333
13, 66000, 800000, 2
14, 66000, 800000, 1
15, 66000, 800000, 2
16, 66000, 800000, 2
17, 66000, 800000, 1
18, 66000, 800000, 1
19, 66000, 800000, 1
20, 66000, 800000, 1
21, 66000, 800000, 1
22, 66000, 800000, 1
23, 66000, 800000, 1
24, 66000, 800000, 1
25, 66000, 800000, 1
26, 66000, 800000, 1
27, 66000, 800000, 0.33333
28, 66000, 800000, 0
29, 66000, 800000, 0.33333
30, 66000, 800000, 0.33333
31, 66000, 800000, 0
32, 66000, 800000, 0
33, 66000, 800000, 0
34, 66000, 800000, 0
35, 66000, 800000, 0
36, 66000, 800000, 0
37, 66000, 800000, 0
38, 66000, 800000, 0
39, 66000, 800000, 0
40, 66000, 800000, 0
41, 66000, 800000, 0
42, 66000, 800000, 0
43, 66000, 800000, 0
44, 66000, 800000, 0
45, 66000, 800000, 0
46, 66000, 800000, 0
47, 66000, 800000, 0
48, 66000, 800000, 0
