36, 2640000, 40000, 31.667
37, 2640000, 40000, 17
38, 2640000, 40000, 22.333
39, 2640000, 40000, 33
40, 2640000, 40000, 30
41, 2640000, 40000, 39.333
42, 2640000, 40000, 42.333
43, 2640000, 40000, 26.333
44, 2640000, 40000, 36.333
45, 2640000, 40000, 18.333
46, 2640000, 40000, 18.333
47, 2640000, 40000, 39
48, 2640000, 40000, 54.667
1, 1320000, 40000, 32.667
2, 1320000, 40000, 23.667
3, 1320000, 40000, 14.333
4, 1320000, 40000, 11
5, 1320000, 40000, 10
6, 1320000, 40000, 10.333
7, 1320000, 40000, 8
8, 1320000, 40000, 8
9, 1320000, 40000, 8
10, 1320000, 40000, 7
11, 1320000, 40000, 6
12, 1320000, 40000, 6.3333
13, 1320000, 40000, 5.3333
14, 1320000, 40000, 5.6667
15, 1320000, 40000, 5.6667
16, 1320000, 40000, 4.6667
17, 1320000, 40000, 4
18, 1320000, 40000, 4.3333
19, 1320000, 40000, 4
20, 1320000, 40000, 3
21, 1320000, 40000, 2.6667
22, 1320000, 40000, 2.3333
23, 1320000, 40000, 2
24, 1320000, 40000, 2.6667
25, 1320000, 40000, 2
26, 1320000, 40000, 4
27, 1320000, 40000, 3.3333
28, 1320000, 40000, 8.6667
29, 1320000, 40000, 6.3333
30, 1320000, 40000, 13.667
31, 1320000, 40000, 18.333
32, 1320000, 40000, 8.3333
33, 1320000, 40000, 11
34, 1320000, 40000, 9
35, 1320000, 40000, 12.333
36, 1320000, 40000, 6.3333
37, 1320000, 40000, 22.333
38, 1320000, 40000, 13
39, 1320000, 40000, 16.333
40, 1320000, 40000, 25.333
41, 1320000, 40000, 27.333
42, 1320000, 40000, 24.333
43, 1320000, 40000, 29
44, 1320000, 40000, 22
45, 1320000, 40000, 23.667
46, 1320000, 40000, 33.333
47, 1320000, 40000, 23.667
48, 1320000, 40000, 32.333
1, 264000, 40000, 32.667
2, 264000, 40000, 19
3, 264000, 40000, 13.333
4, 264000, 40000, 13.333
5, 264000, 40000, 11.667
6, 264000, 40000, 9
7, 264000, 40000, 8.3333
8, 264000, 40000, 7.6667
9, 264000, 40000, 6.3333
10, 264000, 40000, 5.6667
11, 264000, 40000, 6.3333
12, 264000, 40000, 5.6667
13, 264000, 40000, 5
14, 264000, 40000, 5
15, 264000, 40000, 4.3333
16, 264000, 40000, 5
17, 264000, 40000, 4.6667
18, 264000, 40000, 4
19, 264000, 40000, 4
20, 264000, 40000, 3
21, 264000, 40000, 3
22, 264000, 40000, 3
23, 264000, 40000, 3
24, 264000, 40000, 2.3333
25, 264000, 40000, 3.3333
26, 264000, 40000, 2
27, 264000, 40000, 1.6667
28, 264000, 40000, 1.6667
29, 264000, 40000, 1.3333
30, 264000, 40000, 1.6667
31, 264000, 40000, 1.6667
32, 264000, 40000, 2.3333
33, 264000, 40000, 4.6667
34, 264000, 40000, 2
35, 264000, 40000, 2.3333
36, 264000, 40000, 2
37, 264000, 40000, 4.6667
38, 264000, 40000, 2.6667
39, 264000, 40000, 2.6667
40, 264000, 40000, 1
41, 264000, 40000, 2
42, 264000, 40000, 1.3333
43, 264000, 40000, 1.3333
44, 264000, 40000, 5
45, 264000, 40000, 5.3333
46, 264000, 40000, 7.3333
47, 264000, 40000, 2.3333
48, 264000, 40000, 1.6667
1, 132000, 40000, 32.667
2, 132000, 40000, 18.333
3, 132000, 40000, 14
4, 132000, 40000, 12
5, 132000, 40000, 9.6667
6, 132000, 40000, 8.3333
7, 132000, 40000, 8.6667
8, 132000, 40000, 8.3333
9, 132000, 40000, 6.3333
10, 132000, 40000, 6.3333
11, 132000, 40000, 5.3333
12, 132000, 40000, 5.3333
13, 132000, 40000, 4
14, 132000, 40000, 3.6667
15, 132000, 40000, 4.3333
16, 132000, 40000, 3.3333
17, 132000, 40000, 3.6667
18, 132000, 40000, 3
19, 132000, 40000, 3.3333
20, 132000, 40000, 3
21, 132000, 40000, 2.3333
22, 132000, 40000, 2
23, 132000, 40000, 2.3333
24, 132000, 40000, 1.6667
25, 132000, 40000, 2.3333
26, 132000, 40000, 1.3333
27, 132000, 40000, 1.6667
28, 132000, 40000, 2
29, 132000, 40000, 2
30, 132000, 40000, 1
31, 132000, 40000, 1.3333
32, 132000, 40000, 1.3333
33, 132000, 40000, 1
34, 132000, 40000, 1.6667
35, 132000, 40000, 1.6667
36, 132000, 40000, 1.3333
37, 132000, 40000, 1.3333
38, 132000, 40000, 1
39, 132000, 40000, 1.3333
40, 132000, 40000, 1
41, 132000, 40000, 1
42, 132000, 40000, 1.3333
43, 132000, 40000, 2
44, 132000, 40000, 1.3333
45, 132000, 40000, 1
46, 132000, 40000, 1
47, 132000, 40000, 2
48, 132000, 40000, 1
1, 66000, 40000, 32.333
2, 66000, 40000, 16.667
3, 66000, 40000, 13
4, 66000, 40000, 11.667
5, 66000, 40000, 9.6667
6, 66000, 40000, 8.3333
7, 66000, 40000, 8
8, 66000, 40000, 8.3333
9, 66000, 40000, 7
10, 66000, 40000, 7
11, 66000, 40000, 5
12, 66000, 40000, 5
13, 66000, 40000, 4.6667
14, 66000, 40000, 4.3333
15, 66000, 40000, 4
16, 66000, 40000, 4.3333
17, 66000, 40000, 2.6667
18, 66000, 40000, 2.6667
19, 66000, 40000, 3.3333
20, 66000, 40000, 3.3333
21, 66000, 40000, 2.3333
22, 66000, 40000, 3
23, 66000, 40000, 1.6667
24, 66000, 40000, 2
25, 66000, 40000, 1.6667
26, 66000, 40000, 1
27, 66000, 40000, 2
28, 66000, 40000, 1.6667
29, 66000, 40000, 2
30, 66000, 40000, 1
31, 66000, 40000, 1.6667
32, 66000, 40000, 1.3333
33, 66000, 40000, 1.3333
34, 66000, 40000, 1.3333
35, 66000, 40000, 1
36, 66000, 40000, 1.3333
37, 66000, 40000, 1
38, 66000, 40000, 1
39, 66000, 40000, 1
40, 66000, 40000, 1
41, 66000, 40000, 1
42, 66000, 40000, 1
43, 66000, 40000, 1
44, 66000, 40000, 1
45, 66000, 40000, 0.66667
46, 66000, 40000, 1
47, 66000, 40000, 1
48, 66000, 40000, 1
