NUM_OF_CORE,MORSEL_SIZE,cols,recSize,TimeTaken
2,17680,4,520,26.50000
2,18200,4,520,41.00000
2,18720,4,520,26.50000
2,19240,4,520,24.50000
2,19760,4,520,26.00000
2,20280,4,520,20.00000
2,20800,4,520,26.00000
2,21320,4,520,25.00000
2,21840,4,520,21.00000
2,22360,4,520,25.50000
2,22880,4,520,25.00000
2,23400,4,520,26.50000
2,23920,4,520,26.50000
2,24440,4,520,15.00000
2,24960,4,520,25.50000
2,25480,4,520,20.50000
2,26000,4,520,14.50000
2,26520,4,520,21.50000
2,27040,4,520,26.50000
2,27560,4,520,26.50000
2,28080,4,520,19.50000
2,28600,4,520,30.00000
2,29120,4,520,24.00000
2,29640,4,520,27.00000
2,30160,4,520,22.00000
2,30680,4,520,20.00000
2,31200,4,520,25.50000
2,31720,4,520,14.00000
2,32240,4,520,19.50000
2,32760,4,520,25.00000
2,33280,4,520,21.50000
2,33800,4,520,26.50000
2,34320,4,520,16.00000
2,34840,4,520,25.00000
2,35360,4,520,23.00000
2,35880,4,520,20.50000
2,36400,4,520,24.00000
2,36920,4,520,24.00000
2,37440,4,520,27.00000
2,37960,4,520,25.00000
2,38480,4,520,26.00000
2,39000,4,520,26.50000
2,39520,4,520,20.00000
2,40040,4,520,20.00000
2,40560,4,520,26.50000
2,41080,4,520,18.00000
2,41600,4,520,22.00000
2,42120,4,520,21.00000
2,42640,4,520,23.50000
2,43160,4,520,22.50000
2,43680,4,520,21.00000
2,44200,4,520,21.50000
2,44720,4,520,15.00000
2,45240,4,520,29.50000
2,45760,4,520,29.50000
2,46280,4,520,20.50000
2,46800,4,520,26.50000
2,47320,4,520,26.50000
2,47840,4,520,26.50000
2,48360,4,520,23.50000
2,48880,4,520,21.50000
2,49400,4,520,21.50000
2,49920,4,520,27.00000
2,50440,4,520,32.50000
2,50960,4,520,21.00000
2,51480,4,520,26.00000
2,52000,4,520,22.50000
2,5240,5,524,22.50000
2,5764,5,524,22.50000
2,6288,5,524,28.00000
2,6812,5,524,22.50000
2,7336,5,524,29.00000
2,7860,5,524,28.00000
2,8384,5,524,31.00000
2,8908,5,524,22.50000
2,9432,5,524,30.00000
2,9956,5,524,18.50000
2,10480,5,524,25.50000
2,11004,5,524,21.50000
2,11528,5,524,29.50000
2,12052,5,524,30.50000
2,12576,5,524,24.00000
2,13100,5,524,24.00000
2,13624,5,524,32.00000
2,14148,5,524,28.00000
2,14672,5,524,30.00000
2,15196,5,524,29.00000
2,15720,5,524,27.00000
2,16244,5,524,26.50000
2,16768,5,524,29.50000
2,17292,5,524,28.00000
2,17816,5,524,24.00000
2,18340,5,524,29.00000
2,18864,5,524,27.50000
2,19388,5,524,28.00000
2,19912,5,524,24.00000
2,20436,5,524,24.00000
2,20960,5,524,28.50000
2,21484,5,524,29.00000
2,22008,5,524,28.00000
2,22532,5,524,24.50000
2,23056,5,524,24.50000
2,23580,5,524,28.00000
2,24104,5,524,22.50000
2,24628,5,524,22.00000
2,25152,5,524,29.00000
2,25676,5,524,31.00000
2,26200,5,524,29.50000
2,26724,5,524,23.00000
2,27248,5,524,19.00000
2,27772,5,524,30.50000
2,28296,5,524,26.50000
2,28820,5,524,27.00000
2,29344,5,524,29.00000
2,29868,5,524,24.50000
2,30392,5,524,25.50000
2,30916,5,524,29.00000
2,31440,5,524,22.00000
2,31964,5,524,29.00000
2,32488,5,524,28.00000
2,33012,5,524,16.00000
2,33536,5,524,27.00000
2,34060,5,524,28.50000
2,34584,5,524,22.00000
2,35108,5,524,23.00000
2,35632,5,524,25.00000
2,36156,5,524,29.00000
2,36680,5,524,29.50000
2,37204,5,524,28.00000
2,37728,5,524,27.00000
2,38252,5,524,28.00000
2,38776,5,524,28.00000
2,39300,5,524,24.00000
2,39824,5,524,28.00000
2,40348,5,524,28.00000
2,40872,5,524,22.00000
2,41396,5,524,28.50000
2,41920,5,524,22.00000
2,42444,5,524,25.00000
2,42968,5,524,29.50000
2,43492,5,524,26.50000
2,44016,5,524,25.00000
2,44540,5,524,23.00000
2,45064,5,524,29.50000
2,45588,5,524,18.00000
2,46112,5,524,30.50000
2,46636,5,524,29.50000
2,47160,5,524,22.50000
2,47684,5,524,21.50000
2,48208,5,524,30.50000
2,48732,5,524,27.50000
2,49256,5,524,17.00000
2,49780,5,524,29.50000
2,50304,5,524,28.50000
2,50828,5,524,25.50000
2,51352,5,524,30.50000
2,51876,5,524,30.00000
2,52400,5,524,22.50000
2,7800,6,780,32.00000
2,8580,6,780,32.50000
2,9360,6,780,25.50000
2,10140,6,780,27.50000
2,10920,6,780,31.00000
2,11700,6,780,31.00000
2,12480,6,780,30.50000
2,13260,6,780,27.50000
2,14040,6,780,30.00000
2,14820,6,780,31.00000
2,15600,6,780,35.50000
2,16380,6,780,31.00000
2,17160,6,780,26.00000
2,17940,6,780,29.50000
2,18720,6,780,26.50000
2,19500,6,780,25.50000
2,20280,6,780,25.00000
2,21060,6,780,26.50000
2,21840,6,780,30.50000
2,22620,6,780,21.50000
2,23400,6,780,31.00000
2,24180,6,780,19.00000
2,24960,6,780,30.50000
2,25740,6,780,31.00000
2,26520,6,780,32.00000
2,27300,6,780,32.00000
2,28080,6,780,30.50000
2,28860,6,780,29.00000
2,29640,6,780,26.00000
2,30420,6,780,33.00000
2,31200,6,780,32.00000
2,31980,6,780,31.50000
2,32760,6,780,33.50000
2,33540,6,780,30.50000
2,34320,6,780,26.50000
2,35100,6,780,32.00000
2,35880,6,780,24.50000
2,36660,6,780,26.00000
2,37440,6,780,25.50000
2,38220,6,780,33.00000
2,39000,6,780,33.50000
2,39780,6,780,31.00000
2,40560,6,780,30.00000
2,41340,6,780,31.00000
2,42120,6,780,32.00000
2,42900,6,780,19.00000
2,43680,6,780,26.00000
2,44460,6,780,31.00000
2,45240,6,780,25.50000
2,46020,6,780,25.00000
2,46800,6,780,30.50000
2,47580,6,780,30.00000
2,48360,6,780,26.00000
2,49140,6,780,31.00000
2,49920,6,780,25.00000
2,50700,6,780,25.00000
2,51480,6,780,25.00000
2,52260,6,780,25.00000
2,53040,6,780,19.50000
2,53820,6,780,25.00000
2,54600,6,780,28.50000
2,55380,6,780,29.00000
2,56160,6,780,25.00000
2,56940,6,780,26.00000
2,57720,6,780,32.00000
2,58500,6,780,34.00000
2,59280,6,780,30.50000
2,60060,6,780,25.00000
2,60840,6,780,30.50000
2,61620,6,780,26.00000
2,62400,6,780,29.50000
2,63180,6,780,31.00000
2,63960,6,780,30.00000
2,64740,6,780,25.00000
2,65520,6,780,30.50000
2,66300,6,780,21.50000
2,67080,6,780,32.50000
2,67860,6,780,31.00000
2,68640,6,780,30.00000
2,69420,6,780,21.50000
2,70200,6,780,25.50000
2,70980,6,780,19.50000
2,71760,6,780,30.50000
2,72540,6,780,30.00000
2,73320,6,780,31.00000
2,74100,6,780,26.50000
2,74880,6,780,30.00000
2,75660,6,780,26.00000
2,76440,6,780,20.00000
2,77220,6,780,19.00000
2,78000,6,780,30.00000
2,7840,7,784,35.00000
2,8624,7,784,35.00000
2,9408,7,784,33.00000
2,10192,7,784,30.00000
2,10976,7,784,31.50000
2,11760,7,784,28.50000
2,12544,7,784,31.00000
2,13328,7,784,36.50000
2,14112,7,784,29.00000
2,14896,7,784,35.00000
2,15680,7,784,29.50000
2,16464,7,784,36.00000
2,17248,7,784,34.50000
2,18032,7,784,35.50000
2,18816,7,784,34.00000
2,19600,7,784,30.00000
2,20384,7,784,34.00000
2,21168,7,784,29.00000
2,21952,7,784,30.00000
2,22736,7,784,30.00000
2,23520,7,784,35.50000
2,24304,7,784,24.00000
2,25088,7,784,35.50000
2,25872,7,784,31.50000
2,26656,7,784,31.00000
2,27440,7,784,36.00000
2,28224,7,784,35.50000
2,29008,7,784,30.00000
2,29792,7,784,29.50000
2,30576,7,784,31.00000
2,31360,7,784,35.00000
2,32144,7,784,35.00000
2,32928,7,784,35.00000
2,33712,7,784,29.50000
2,34496,7,784,35.00000
2,35280,7,784,35.00000
2,36064,7,784,35.50000
2,36848,7,784,35.00000
2,37632,7,784,35.50000
2,38416,7,784,35.00000
2,39200,7,784,34.00000
2,39984,7,784,34.00000
2,40768,7,784,30.00000
2,41552,7,784,29.50000
2,42336,7,784,36.00000
2,43120,7,784,29.00000
2,43904,7,784,30.00000
2,44688,7,784,30.00000
2,45472,7,784,36.00000
2,46256,7,784,30.00000
2,47040,7,784,36.50000
2,47824,7,784,36.00000
2,48608,7,784,32.00000
2,49392,7,784,31.50000
2,50176,7,784,35.00000
2,50960,7,784,35.00000
2,51744,7,784,33.50000
2,52528,7,784,36.00000
2,53312,7,784,35.50000
2,54096,7,784,32.50000
2,54880,7,784,27.00000
2,55664,7,784,22.00000
2,56448,7,784,22.50000
2,57232,7,784,35.00000
2,58016,7,784,29.00000
2,58800,7,784,35.00000
2,59584,7,784,29.00000
2,60368,7,784,30.50000
2,61152,7,784,33.50000
2,61936,7,784,36.50000
2,62720,7,784,31.50000
2,63504,7,784,34.00000
2,64288,7,784,34.50000
2,65072,7,784,30.00000
2,65856,7,784,36.00000
2,66640,7,784,29.00000
2,67424,7,784,34.00000
2,68208,7,784,29.00000
2,68992,7,784,35.00000
2,69776,7,784,29.50000
2,70560,7,784,29.00000
2,71344,7,784,29.50000
2,72128,7,784,34.50000
2,72912,7,784,35.00000
2,73696,7,784,30.50000
2,74480,7,784,35.00000
2,75264,7,784,36.50000
2,76048,7,784,47.50000
2,76832,7,784,29.50000
2,77616,7,784,35.50000
2,78400,7,784,33.00000
2,10400,8,1040,39.50000
2,11440,8,1040,33.00000
2,12480,8,1040,38.50000
2,13520,8,1040,37.50000
2,14560,8,1040,37.00000
2,15600,8,1040,40.00000
2,16640,8,1040,34.00000
2,17680,8,1040,40.50000
2,18720,8,1040,38.00000
2,19760,8,1040,36.50000
2,20800,8,1040,39.00000
2,21840,8,1040,40.00000
2,22880,8,1040,37.00000
2,23920,8,1040,38.00000
2,24960,8,1040,34.50000
2,26000,8,1040,35.00000
2,27040,8,1040,39.50000
2,28080,8,1040,39.00000
2,29120,8,1040,38.50000
2,30160,8,1040,38.50000
2,31200,8,1040,29.50000
2,32240,8,1040,39.00000
2,33280,8,1040,33.50000
2,34320,8,1040,39.50000
2,35360,8,1040,40.00000
2,36400,8,1040,38.50000
2,37440,8,1040,33.50000
2,38480,8,1040,38.00000
2,39520,8,1040,38.00000
2,40560,8,1040,33.00000
2,41600,8,1040,39.50000
2,42640,8,1040,28.00000
2,43680,8,1040,39.50000
2,44720,8,1040,40.50000
2,45760,8,1040,27.50000
2,46800,8,1040,34.00000
2,47840,8,1040,28.50000
2,48880,8,1040,34.50000
2,49920,8,1040,38.50000
2,50960,8,1040,40.50000
2,52000,8,1040,36.50000
2,53040,8,1040,26.00000
2,54080,8,1040,40.00000
2,55120,8,1040,41.00000
2,56160,8,1040,39.50000
2,57200,8,1040,39.50000
2,58240,8,1040,35.50000
2,59280,8,1040,40.50000
2,60320,8,1040,39.50000
2,61360,8,1040,26.50000
2,62400,8,1040,39.00000
2,63440,8,1040,34.50000
2,64480,8,1040,34.00000
2,65520,8,1040,27.50000
2,66560,8,1040,38.50000
2,67600,8,1040,39.00000
2,68640,8,1040,34.00000
2,69680,8,1040,36.00000
2,70720,8,1040,38.00000
2,71760,8,1040,38.50000
2,72800,8,1040,40.50000
2,73840,8,1040,33.50000
2,74880,8,1040,35.00000
2,75920,8,1040,35.00000
2,76960,8,1040,39.00000
2,78000,8,1040,38.00000
2,79040,8,1040,33.50000
2,80080,8,1040,39.50000
2,81120,8,1040,34.00000
2,82160,8,1040,36.00000
2,83200,8,1040,36.00000
2,84240,8,1040,34.50000
2,85280,8,1040,40.50000
2,86320,8,1040,39.50000
2,87360,8,1040,33.50000
2,88400,8,1040,40.00000
2,89440,8,1040,38.00000
2,90480,8,1040,32.50000
2,91520,8,1040,38.00000
2,92560,8,1040,39.00000
2,93600,8,1040,41.00000
2,94640,8,1040,35.00000
2,95680,8,1040,33.00000
2,96720,8,1040,39.50000
2,97760,8,1040,33.50000
2,98800,8,1040,39.00000
2,99840,8,1040,27.50000
2,100880,8,1040,39.50000
2,101920,8,1040,38.50000
2,102960,8,1040,40.00000
2,104000,8,1040,33.00000
2,10440,9,1044,40.50000
2,11484,9,1044,40.50000
2,12528,9,1044,42.00000
2,13572,9,1044,31.00000
2,14616,9,1044,39.00000
2,15660,9,1044,46.50000
2,16704,9,1044,37.00000
2,17748,9,1044,43.00000
2,18792,9,1044,37.00000
2,19836,9,1044,32.50000
2,20880,9,1044,38.50000
2,21924,9,1044,37.50000
2,22968,9,1044,37.00000
2,24012,9,1044,37.50000
2,25056,9,1044,44.00000
2,26100,9,1044,42.50000
2,27144,9,1044,42.00000
2,28188,9,1044,36.50000
2,29232,9,1044,36.50000
2,30276,9,1044,41.50000
2,31320,9,1044,45.50000
2,32364,9,1044,42.50000
2,33408,9,1044,42.50000
2,34452,9,1044,32.00000
2,35496,9,1044,44.00000
2,36540,9,1044,44.50000
2,37584,9,1044,38.50000
2,38628,9,1044,42.50000
2,39672,9,1044,38.50000
2,40716,9,1044,39.50000
2,41760,9,1044,42.50000
2,42804,9,1044,43.50000
2,43848,9,1044,43.00000
2,44892,9,1044,45.00000
2,45936,9,1044,43.00000
2,46980,9,1044,41.00000
2,48024,9,1044,44.50000
2,49068,9,1044,43.50000
2,50112,9,1044,33.50000
2,51156,9,1044,44.50000
2,52200,9,1044,41.50000
2,53244,9,1044,37.00000
2,54288,9,1044,38.00000
2,55332,9,1044,43.00000
2,56376,9,1044,44.00000
2,57420,9,1044,42.50000
2,58464,9,1044,42.50000
2,59508,9,1044,42.50000
2,60552,9,1044,42.50000
2,61596,9,1044,42.00000
2,62640,9,1044,44.00000
2,63684,9,1044,42.00000
2,64728,9,1044,36.00000
2,65772,9,1044,44.00000
2,66816,9,1044,38.50000
2,67860,9,1044,37.50000
2,68904,9,1044,37.00000
2,69948,9,1044,43.00000
2,70992,9,1044,36.00000
2,72036,9,1044,43.00000
2,73080,9,1044,37.00000
2,74124,9,1044,31.50000
2,75168,9,1044,42.50000
2,76212,9,1044,41.50000
2,77256,9,1044,43.00000
2,78300,9,1044,37.50000
2,79344,9,1044,35.50000
2,80388,9,1044,42.00000
2,81432,9,1044,45.00000
2,82476,9,1044,42.00000
2,83520,9,1044,42.00000
2,84564,9,1044,41.50000
2,85608,9,1044,43.00000
2,86652,9,1044,45.00000
2,87696,9,1044,42.50000
2,88740,9,1044,42.50000
2,89784,9,1044,42.00000
2,90828,9,1044,41.00000
2,91872,9,1044,39.00000
2,92916,9,1044,38.00000
2,93960,9,1044,42.50000
2,95004,9,1044,38.00000
2,96048,9,1044,42.00000
2,97092,9,1044,43.50000
2,98136,9,1044,39.00000
2,99180,9,1044,37.00000
2,100224,9,1044,39.50000
2,101268,9,1044,45.00000
2,102312,9,1044,42.00000
2,103356,9,1044,37.00000
2,104400,9,1044,37.50000
2,13000,10,1300,39.50000
2,14300,10,1300,42.50000
2,15600,10,1300,41.00000
2,16900,10,1300,42.00000
2,18200,10,1300,42.00000
2,19500,10,1300,45.00000
2,20800,10,1300,34.00000
2,22100,10,1300,40.50000
2,23400,10,1300,41.00000
2,24700,10,1300,44.00000
2,26000,10,1300,45.50000
2,27300,10,1300,39.00000
2,28600,10,1300,46.00000
2,29900,10,1300,46.00000
2,31200,10,1300,47.50000
2,32500,10,1300,42.00000
2,33800,10,1300,45.50000
2,35100,10,1300,41.00000
2,36400,10,1300,46.00000
2,37700,10,1300,46.50000
2,39000,10,1300,42.00000
2,40300,10,1300,51.50000
2,41600,10,1300,50.00000
2,42900,10,1300,46.50000
2,44200,10,1300,47.00000
2,45500,10,1300,51.50000
2,46800,10,1300,47.00000
2,48100,10,1300,46.50000
2,49400,10,1300,48.50000
2,50700,10,1300,46.00000
2,52000,10,1300,41.50000
2,53300,10,1300,40.50000
2,54600,10,1300,41.50000
2,55900,10,1300,41.50000
2,57200,10,1300,46.50000
2,58500,10,1300,41.00000
2,59800,10,1300,43.50000
2,61100,10,1300,41.00000
2,62400,10,1300,45.00000
2,63700,10,1300,42.50000
2,65000,10,1300,46.00000
2,66300,10,1300,41.50000
2,67600,10,1300,47.00000
2,68900,10,1300,41.00000
2,70200,10,1300,53.50000
2,71500,10,1300,46.00000
2,72800,10,1300,39.00000
2,74100,10,1300,45.50000
2,75400,10,1300,40.50000
2,76700,10,1300,41.50000
2,78000,10,1300,42.00000
2,79300,10,1300,41.00000
2,80600,10,1300,46.00000
2,81900,10,1300,58.50000
2,83200,10,1300,40.00000
2,84500,10,1300,41.50000
2,85800,10,1300,40.00000
2,87100,10,1300,33.50000
2,88400,10,1300,46.50000
2,89700,10,1300,40.00000
2,91000,10,1300,45.00000
2,92300,10,1300,41.50000
2,93600,10,1300,46.50000
2,94900,10,1300,33.00000
2,96200,10,1300,40.50000
2,97500,10,1300,42.00000
2,98800,10,1300,46.00000
2,100100,10,1300,41.00000
2,101400,10,1300,45.50000
2,102700,10,1300,43.00000
2,104000,10,1300,41.00000
2,105300,10,1300,33.00000
2,106600,10,1300,39.50000
2,107900,10,1300,51.00000
2,109200,10,1300,38.50000
2,110500,10,1300,40.00000
2,111800,10,1300,48.00000
2,113100,10,1300,45.50000
2,114400,10,1300,45.50000
2,115700,10,1300,42.00000
2,117000,10,1300,39.50000
2,118300,10,1300,46.00000
2,119600,10,1300,40.00000
2,120900,10,1300,44.00000
2,122200,10,1300,45.00000
2,123500,10,1300,46.00000
2,124800,10,1300,40.50000
2,126100,10,1300,47.00000
2,127400,10,1300,47.00000
2,128700,10,1300,39.00000
2,130000,10,1300,41.00000
2,13040,11,1304,46.50000
2,14344,11,1304,72.00000
2,15648,11,1304,43.50000
2,16952,11,1304,43.50000
2,18256,11,1304,45.50000
2,19560,11,1304,62.50000
2,20864,11,1304,43.50000
2,22168,11,1304,37.50000
2,23472,11,1304,45.50000
2,24776,11,1304,64.00000
2,26080,11,1304,48.00000
2,27384,11,1304,44.00000
2,28688,11,1304,67.00000
2,29992,11,1304,46.50000
2,31296,11,1304,39.00000
2,32600,11,1304,48.50000
2,33904,11,1304,45.50000
2,35208,11,1304,45.00000
2,36512,11,1304,44.50000
2,37816,11,1304,49.00000
2,39120,11,1304,50.50000
2,40424,11,1304,51.00000
2,41728,11,1304,52.50000
2,43032,11,1304,49.00000
2,44336,11,1304,43.00000
2,45640,11,1304,52.00000
2,46944,11,1304,42.00000
2,48248,11,1304,49.00000
2,49552,11,1304,48.50000
2,50856,11,1304,50.50000
2,52160,11,1304,44.00000
2,53464,11,1304,50.00000
2,54768,11,1304,42.00000
2,56072,11,1304,49.00000
2,57376,11,1304,43.50000
2,58680,11,1304,45.50000
2,59984,11,1304,49.50000
2,61288,11,1304,53.50000
2,62592,11,1304,43.50000
2,63896,11,1304,52.50000
2,65200,11,1304,38.00000
2,66504,11,1304,45.50000
2,67808,11,1304,45.00000
2,69112,11,1304,43.50000
2,70416,11,1304,49.50000
2,71720,11,1304,44.50000
2,73024,11,1304,50.50000
2,74328,11,1304,49.50000
2,75632,11,1304,43.00000
2,76936,11,1304,52.00000
2,78240,11,1304,50.50000
2,79544,11,1304,53.00000
2,80848,11,1304,51.00000
2,82152,11,1304,52.00000
2,83456,11,1304,49.50000
2,84760,11,1304,37.00000
2,86064,11,1304,48.50000
2,87368,11,1304,44.50000
2,88672,11,1304,45.00000
2,89976,11,1304,50.50000
2,91280,11,1304,46.00000
2,92584,11,1304,45.00000
2,93888,11,1304,50.50000
2,95192,11,1304,44.00000
2,96496,11,1304,46.00000
2,97800,11,1304,51.00000
2,99104,11,1304,48.00000
2,100408,11,1304,46.00000
2,101712,11,1304,44.50000
2,103016,11,1304,48.00000
2,104320,11,1304,44.00000
2,105624,11,1304,50.50000
2,106928,11,1304,43.00000
2,108232,11,1304,45.00000
2,109536,11,1304,49.00000
2,110840,11,1304,43.50000
2,112144,11,1304,49.50000
2,113448,11,1304,46.50000
2,114752,11,1304,49.50000
2,116056,11,1304,50.50000
2,117360,11,1304,51.50000
2,118664,11,1304,49.50000
2,119968,11,1304,51.50000
2,121272,11,1304,49.50000
2,122576,11,1304,44.00000
2,123880,11,1304,51.00000
2,125184,11,1304,47.50000
2,126488,11,1304,46.00000
2,127792,11,1304,47.50000
2,129096,11,1304,49.00000
2,130400,11,1304,44.00000
2,15600,12,1560,54.00000
2,17160,12,1560,48.00000
2,18720,12,1560,54.00000
2,20280,12,1560,47.00000
2,21840,12,1560,77.50000
2,23400,12,1560,48.00000
2,24960,12,1560,54.00000
2,26520,12,1560,40.50000
2,28080,12,1560,48.00000
2,29640,12,1560,53.00000
2,31200,12,1560,52.00000
2,32760,12,1560,48.50000
2,34320,12,1560,52.50000
2,35880,12,1560,48.00000
2,37440,12,1560,46.50000
2,39000,12,1560,48.00000
2,40560,12,1560,47.00000
2,42120,12,1560,52.00000
2,43680,12,1560,54.00000
2,45240,12,1560,53.00000
2,46800,12,1560,48.00000
2,48360,12,1560,53.50000
2,49920,12,1560,45.00000
2,51480,12,1560,54.50000
2,53040,12,1560,55.00000
2,54600,12,1560,53.50000
2,56160,12,1560,52.00000
2,57720,12,1560,48.00000
2,59280,12,1560,45.50000
2,60840,12,1560,46.50000
2,62400,12,1560,48.00000
2,63960,12,1560,51.50000
2,65520,12,1560,52.50000
2,67080,12,1560,52.00000
2,68640,12,1560,43.00000
2,70200,12,1560,41.50000
2,71760,12,1560,47.50000
2,73320,12,1560,48.00000
2,74880,12,1560,52.00000
2,76440,12,1560,47.00000
2,78000,12,1560,56.00000
2,79560,12,1560,47.00000
2,81120,12,1560,52.50000
2,82680,12,1560,49.00000
2,84240,12,1560,52.50000
2,85800,12,1560,54.00000
2,87360,12,1560,47.00000
2,88920,12,1560,55.50000
2,90480,12,1560,51.00000
2,92040,12,1560,42.00000
2,93600,12,1560,50.50000
2,95160,12,1560,56.50000
2,96720,12,1560,48.00000
2,98280,12,1560,57.00000
2,99840,12,1560,54.50000
2,101400,12,1560,55.00000
2,102960,12,1560,53.50000
2,104520,12,1560,47.50000
2,106080,12,1560,48.00000
2,107640,12,1560,49.00000
2,109200,12,1560,51.00000
2,110760,12,1560,48.50000
2,112320,12,1560,46.50000
2,113880,12,1560,49.50000
2,115440,12,1560,50.00000
2,117000,12,1560,54.50000
2,118560,12,1560,55.50000
2,120120,12,1560,42.00000
2,121680,12,1560,46.50000
2,123240,12,1560,47.00000
2,124800,12,1560,52.00000
2,126360,12,1560,47.00000
2,127920,12,1560,53.50000
2,129480,12,1560,47.50000
2,131040,12,1560,53.00000
2,132600,12,1560,53.50000
2,134160,12,1560,48.50000
2,135720,12,1560,54.00000
2,137280,12,1560,55.00000
2,138840,12,1560,47.00000
2,140400,12,1560,54.50000
2,141960,12,1560,52.00000
2,143520,12,1560,48.00000
2,145080,12,1560,57.00000
2,146640,12,1560,53.00000
2,148200,12,1560,55.50000
2,149760,12,1560,48.50000
2,151320,12,1560,54.50000
2,152880,12,1560,40.00000
2,154440,12,1560,57.50000
2,156000,12,1560,48.00000
2,15640,13,1564,50.50000
2,17204,13,1564,52.50000
2,18768,13,1564,56.00000
2,20332,13,1564,55.50000
2,21896,13,1564,51.50000
2,23460,13,1564,56.00000
2,25024,13,1564,54.00000
2,26588,13,1564,56.50000
2,28152,13,1564,58.00000
2,29716,13,1564,56.00000
2,31280,13,1564,50.50000
2,32844,13,1564,53.50000
2,34408,13,1564,50.50000
2,35972,13,1564,55.00000
2,37536,13,1564,57.50000
2,39100,13,1564,56.00000
2,40664,13,1564,56.50000
2,42228,13,1564,56.50000
2,43792,13,1564,51.50000
2,45356,13,1564,56.50000
2,46920,13,1564,50.00000
2,48484,13,1564,57.50000
2,50048,13,1564,58.00000
2,51612,13,1564,56.50000
2,53176,13,1564,43.50000
2,54740,13,1564,56.00000
2,56304,13,1564,51.50000
2,57868,13,1564,46.00000
2,59432,13,1564,50.50000
2,60996,13,1564,49.50000
2,62560,13,1564,49.50000
2,64124,13,1564,55.50000
2,65688,13,1564,59.00000
2,67252,13,1564,58.00000
2,68816,13,1564,52.00000
2,70380,13,1564,44.00000
2,71944,13,1564,56.50000
2,73508,13,1564,59.50000
2,75072,13,1564,51.50000
2,76636,13,1564,55.00000
2,78200,13,1564,56.50000
2,79764,13,1564,47.50000
2,81328,13,1564,57.50000
2,82892,13,1564,55.50000
2,84456,13,1564,52.50000
2,86020,13,1564,56.00000
2,87584,13,1564,51.00000
2,89148,13,1564,45.50000
